"ITEM","DMDUNIT","MAX_DATE","BASEPRICE","LOC","SPZONE","PMZONE","U_COUNTRY"
"220109000","220005166_NOCOLOUR",01-MAR-22,0.1,"307390003","7_79","8_252","OMN"
"220109000","220005166_NOCOLOUR",01-MAR-22,0.1,"307490003","7_79","8_252","OMN"
"220107646","220005203_NOCOLOUR",16-APR-21,5.25,"308630003","7_79","8_252","OMN"
"220107646","220005203_NOCOLOUR",16-APR-21,5.25,"307390003","7_79","8_252","OMN"
"220107646","220005203_NOCOLOUR",16-APR-21,5.25,"307490003","7_79","8_252","OMN"
"220106821","220005255_NOCOLOUR",01-MAR-22,10.225,"308630003","7_79","8_252","OMN"
"220106821","220005255_NOCOLOUR",01-MAR-22,10.225,"307390003","7_79","8_252","OMN"
"220106821","220005255_NOCOLOUR",01-MAR-22,10.225,"307490003","7_79","8_252","OMN"
"220087016","220005266_NOCOLOUR",16-APR-21,4.41,"308630003","7_79","8_252","OMN"
"220087016","220005266_NOCOLOUR",16-APR-21,4.41,"307390003","7_79","8_252","OMN"
"220087016","220005266_NOCOLOUR",16-APR-21,4.41,"307490003","7_79","8_252","OMN"
"220122418","220005268_NOCOLOUR",20-DEC-20,0.1,"308630003","7_79","8_252","OMN"
"220122418","220005268_NOCOLOUR",20-DEC-20,0.1,"307390003","7_79","8_252","OMN"
"220122418","220005268_NOCOLOUR",20-DEC-20,0.1,"307490003","7_79","8_252","OMN"
"220078343","220005315_NOCOLOUR",28-DEC-18,2.65,"308630003","7_79","8_252","OMN"
"220078343","220005315_NOCOLOUR",28-DEC-18,2.65,"307390003","7_79","8_252","OMN"
"220078343","220005315_NOCOLOUR",28-DEC-18,2.65,"307490003","7_79","8_252","OMN"
"220076222","220005378_NOCOLOUR",01-MAR-22,1.2,"308630003","7_79","8_252","OMN"
"220076222","220005378_NOCOLOUR",01-MAR-22,1.2,"307390003","7_79","8_252","OMN"
"220076222","220005378_NOCOLOUR",01-MAR-22,1.2,"307490003","7_79","8_252","OMN"
"220095550","220005382_NOCOLOUR",16-APR-21,1.31,"308630003","7_79","8_252","OMN"
"220095550","220005382_NOCOLOUR",16-APR-21,1.31,"307390003","7_79","8_252","OMN"
"220095550","220005382_NOCOLOUR",16-APR-21,1.31,"307490003","7_79","8_252","OMN"
"220108100","220005401_NOCOLOUR",01-MAR-22,1.07,"308630003","7_79","8_252","OMN"
"220108100","220005401_NOCOLOUR",01-MAR-22,1.07,"307390003","7_79","8_252","OMN"
"220108100","220005401_NOCOLOUR",01-MAR-22,1.07,"307490003","7_79","8_252","OMN"
"220080354","220005508_NOCOLOUR",28-DEC-18,2.5,"308630003","7_79","8_252","OMN"
"220080354","220005508_NOCOLOUR",28-DEC-18,2.5,"307390003","7_79","8_252","OMN"
"220080354","220005508_NOCOLOUR",28-DEC-18,2.5,"307490003","7_79","8_252","OMN"
"220109003","220005535_NOCOLOUR",06-SEP-21,1,"308630003","7_79","8_252","OMN"
"220109003","220005535_NOCOLOUR",06-SEP-21,1,"307390003","7_79","8_252","OMN"
"220109003","220005535_NOCOLOUR",06-SEP-21,1,"307490003","7_79","8_252","OMN"
"220093150","220005571_NOCOLOUR",01-MAR-22,36,"308630003","7_79","8_252","OMN"
"220093150","220005571_NOCOLOUR",01-MAR-22,36,"307390003","7_79","8_252","OMN"
"220093150","220005571_NOCOLOUR",01-MAR-22,36,"307490003","7_79","8_252","OMN"
"220120670","220005573_NOCOLOUR",16-APR-21,4.725,"308630003","7_79","8_252","OMN"
"220120670","220005573_NOCOLOUR",16-APR-21,4.725,"307390003","7_79","8_252","OMN"
"220120670","220005573_NOCOLOUR",16-APR-21,4.725,"307490003","7_79","8_252","OMN"
"220123025","220005618_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220123025","220005618_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220123025","220005618_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220100796","220005635_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220100796","220005635_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220100796","220005635_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220105893","220005650_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220105893","220005650_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220105893","220005650_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220115840","220005663_NOCOLOUR",28-DEC-18,1.228,"308630003","7_79","8_252","OMN"
"220115840","220005663_NOCOLOUR",28-DEC-18,1.228,"307390003","7_79","8_252","OMN"
"220115840","220005663_NOCOLOUR",28-DEC-18,1.228,"307490003","7_79","8_252","OMN"
"220095552","220005675_NOCOLOUR",28-DEC-18,0.39,"308630003","7_79","8_252","OMN"
"220095552","220005675_NOCOLOUR",28-DEC-18,0.39,"307390003","7_79","8_252","OMN"
"220095552","220005675_NOCOLOUR",28-DEC-18,0.39,"307490003","7_79","8_252","OMN"
"220083822","220005718_NOCOLOUR",01-MAR-22,4.5,"308630003","7_79","8_252","OMN"
"220083822","220005718_NOCOLOUR",01-MAR-22,4.5,"307390003","7_79","8_252","OMN"
"220083822","220005718_NOCOLOUR",01-MAR-22,4.5,"307490003","7_79","8_252","OMN"
"220101410","220005722_NOCOLOUR",01-MAR-22,8.4,"308630003","7_79","8_252","OMN"
"220101410","220005722_NOCOLOUR",01-MAR-22,8.4,"307390003","7_79","8_252","OMN"
"220101410","220005722_NOCOLOUR",01-MAR-22,8.4,"307490003","7_79","8_252","OMN"
"220107361","220005730_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220107361","220005730_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220107361","220005730_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220109214","220005739_NOCOLOUR",16-APR-21,2.1,"308630003","7_79","8_252","OMN"
"220109214","220005739_NOCOLOUR",16-APR-21,2.1,"307390003","7_79","8_252","OMN"
"220109214","220005739_NOCOLOUR",16-APR-21,2.1,"307490003","7_79","8_252","OMN"
"220120827","220005758_NOCOLOUR",01-MAR-22,1.2,"308630003","7_79","8_252","OMN"
"220120827","220005758_NOCOLOUR",01-MAR-22,1.2,"307390003","7_79","8_252","OMN"
"220120827","220005758_NOCOLOUR",01-MAR-22,1.2,"307490003","7_79","8_252","OMN"
"220087026","220005792_NOCOLOUR",28-DEC-18,3.04,"308630003","7_79","8_252","OMN"
"220087026","220005792_NOCOLOUR",28-DEC-18,3.04,"307390003","7_79","8_252","OMN"
"220087026","220005792_NOCOLOUR",28-DEC-18,3.04,"307490003","7_79","8_252","OMN"
"220104906","220005811_NOCOLOUR",01-MAR-22,6.69,"308630003","7_79","8_252","OMN"
"220104906","220005811_NOCOLOUR",01-MAR-22,6.69,"307390003","7_79","8_252","OMN"
"220104906","220005811_NOCOLOUR",01-MAR-22,6.69,"307490003","7_79","8_252","OMN"
"220093226","220005841_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220093226","220005841_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220093226","220005841_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220092827","220005842_NOCOLOUR",28-DEC-18,1.898,"308630003","7_79","8_252","OMN"
"220092827","220005842_NOCOLOUR",28-DEC-18,1.898,"307390003","7_79","8_252","OMN"
"220092827","220005842_NOCOLOUR",28-DEC-18,1.898,"307490003","7_79","8_252","OMN"
"220109809","220005868_NOCOLOUR",28-DEC-18,0.67,"308630003","7_79","8_252","OMN"
"220109809","220005868_NOCOLOUR",28-DEC-18,0.67,"307390003","7_79","8_252","OMN"
"220109809","220005868_NOCOLOUR",28-DEC-18,0.67,"307490003","7_79","8_252","OMN"
"220115923","220005884_NOCOLOUR",01-MAR-22,2.8532,"308630003","7_79","8_252","OMN"
"220115923","220005884_NOCOLOUR",01-MAR-22,2.8532,"307390003","7_79","8_252","OMN"
"220115923","220005884_NOCOLOUR",01-MAR-22,2.8532,"307490003","7_79","8_252","OMN"
"220098400","220005897_NOCOLOUR",28-DEC-18,1.25,"308630003","7_79","8_252","OMN"
"220098400","220005897_NOCOLOUR",28-DEC-18,1.25,"307390003","7_79","8_252","OMN"
"220098400","220005897_NOCOLOUR",28-DEC-18,1.25,"307490003","7_79","8_252","OMN"
"220111623","220005908_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220111623","220005908_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220111623","220005908_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220103545","220005922_NOCOLOUR",28-DEC-18,2.62,"308630003","7_79","8_252","OMN"
"220103545","220005922_NOCOLOUR",28-DEC-18,2.62,"307390003","7_79","8_252","OMN"
"220103545","220005922_NOCOLOUR",28-DEC-18,2.62,"307490003","7_79","8_252","OMN"
"220096661","220005952_NOCOLOUR",01-MAR-22,0.98,"308630003","7_79","8_252","OMN"
"220096661","220005952_NOCOLOUR",01-MAR-22,0.98,"307390003","7_79","8_252","OMN"
"220096661","220005952_NOCOLOUR",01-MAR-22,0.98,"307490003","7_79","8_252","OMN"
"220116556","220005953_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220116556","220005953_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220116556","220005953_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220110980","220005965_NOCOLOUR",28-DEC-18,3.13,"308630003","7_79","8_252","OMN"
"220110980","220005965_NOCOLOUR",28-DEC-18,3.13,"307390003","7_79","8_252","OMN"
"220110980","220005965_NOCOLOUR",28-DEC-18,3.13,"307490003","7_79","8_252","OMN"
"220101202","220005970_NOCOLOUR",01-MAR-22,0.1,"308630003","7_79","8_252","OMN"
"220101202","220005970_NOCOLOUR",01-MAR-22,0.1,"307390003","7_79","8_252","OMN"
"220101202","220005970_NOCOLOUR",01-MAR-22,0.1,"307490003","7_79","8_252","OMN"
"220195707","220005971_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220195707","220005971_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220195707","220005971_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220102342","220005975_NOCOLOUR",01-MAR-22,1.8,"308630003","7_79","8_252","OMN"
"220102342","220005975_NOCOLOUR",01-MAR-22,1.8,"307390003","7_79","8_252","OMN"
"220102342","220005975_NOCOLOUR",01-MAR-22,1.8,"307490003","7_79","8_252","OMN"
"220091068","220005993_NOCOLOUR",28-DEC-18,2,"308630003","7_79","8_252","OMN"
"220091068","220005993_NOCOLOUR",28-DEC-18,2,"307390003","7_79","8_252","OMN"
"220091068","220005993_NOCOLOUR",28-DEC-18,2,"307490003","7_79","8_252","OMN"
"220102343","220005996_NOCOLOUR",28-DEC-18,4.08,"308630003","7_79","8_252","OMN"
"220102343","220005996_NOCOLOUR",28-DEC-18,4.08,"307390003","7_79","8_252","OMN"
"220102343","220005996_NOCOLOUR",28-DEC-18,4.08,"307490003","7_79","8_252","OMN"
"220095997","220006011_NOCOLOUR",01-MAR-22,2.5,"308630003","7_79","8_252","OMN"
"220095997","220006011_NOCOLOUR",01-MAR-22,2.5,"307390003","7_79","8_252","OMN"
"220095997","220006011_NOCOLOUR",01-MAR-22,2.5,"307490003","7_79","8_252","OMN"
"220113639","220006033_NOCOLOUR",01-MAR-22,3.15,"308630003","7_79","8_252","OMN"
"220113639","220006033_NOCOLOUR",01-MAR-22,3.15,"307390003","7_79","8_252","OMN"
"220113639","220006033_NOCOLOUR",01-MAR-22,3.15,"307490003","7_79","8_252","OMN"
"220107578","220006046_NOCOLOUR",16-APR-21,2.94,"308630003","7_79","8_252","OMN"
"220107578","220006046_NOCOLOUR",16-APR-21,2.94,"307390003","7_79","8_252","OMN"
"220107578","220006046_NOCOLOUR",16-APR-21,2.94,"307490003","7_79","8_252","OMN"
"220097934","220006080_NOCOLOUR",01-MAR-22,0,"308630003","7_79","8_252","OMN"
"220097934","220006080_NOCOLOUR",01-MAR-22,0,"307390003","7_79","8_252","OMN"
"220097934","220006080_NOCOLOUR",01-MAR-22,0,"307490003","7_79","8_252","OMN"
"220088430","220006084_NOCOLOUR",28-DEC-18,0.6,"308630003","7_79","8_252","OMN"
"220088430","220006084_NOCOLOUR",28-DEC-18,0.6,"307390003","7_79","8_252","OMN"
"220088430","220006084_NOCOLOUR",28-DEC-18,0.6,"307490003","7_79","8_252","OMN"
"220100159","220006085_NOCOLOUR",16-APR-21,5.04,"308630003","7_79","8_252","OMN"
"220100159","220006085_NOCOLOUR",16-APR-21,5.04,"307390003","7_79","8_252","OMN"
"220100159","220006085_NOCOLOUR",16-APR-21,5.04,"307490003","7_79","8_252","OMN"
"220110185","220006116_NOCOLOUR",28-DEC-18,0.8,"308630003","7_79","8_252","OMN"
"220110185","220006116_NOCOLOUR",28-DEC-18,0.8,"307390003","7_79","8_252","OMN"
"220110185","220006116_NOCOLOUR",28-DEC-18,0.8,"307490003","7_79","8_252","OMN"
"220111725","220006123_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220111725","220006123_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220111725","220006123_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220080357","220006132_NOCOLOUR",01-MAR-22,0.72,"308630003","7_79","8_252","OMN"
"220080357","220006132_NOCOLOUR",01-MAR-22,0.72,"307390003","7_79","8_252","OMN"
"220080357","220006132_NOCOLOUR",01-MAR-22,0.72,"307490003","7_79","8_252","OMN"
"220095852","220006133_NOCOLOUR",28-DEC-18,0.64,"308630003","7_79","8_252","OMN"
"220095852","220006133_NOCOLOUR",28-DEC-18,0.64,"307390003","7_79","8_252","OMN"
"220095852","220006133_NOCOLOUR",28-DEC-18,0.64,"307490003","7_79","8_252","OMN"
"220090949","220006170_NOCOLOUR",28-DEC-18,0.74,"308630003","7_79","8_252","OMN"
"220090949","220006170_NOCOLOUR",28-DEC-18,0.74,"307390003","7_79","8_252","OMN"
"220090949","220006170_NOCOLOUR",28-DEC-18,0.74,"307490003","7_79","8_252","OMN"
"220108451","220006176_NOCOLOUR",16-APR-21,10.5,"308630003","7_79","8_252","OMN"
"220108451","220006176_NOCOLOUR",16-APR-21,10.5,"307390003","7_79","8_252","OMN"
"220108451","220006176_NOCOLOUR",16-APR-21,10.5,"307490003","7_79","8_252","OMN"
"220091908","220006195_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220091908","220006195_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220091908","220006195_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220094854","220006234_NOCOLOUR",16-APR-21,3.885,"308630003","7_79","8_252","OMN"
"220094854","220006234_NOCOLOUR",16-APR-21,3.885,"307390003","7_79","8_252","OMN"
"220094854","220006234_NOCOLOUR",16-APR-21,3.885,"307490003","7_79","8_252","OMN"
"220111913","220006286_NOCOLOUR",16-APR-21,4.21,"308630003","7_79","8_252","OMN"
"220111913","220006286_NOCOLOUR",16-APR-21,4.21,"307390003","7_79","8_252","OMN"
"220111913","220006286_NOCOLOUR",16-APR-21,4.21,"307490003","7_79","8_252","OMN"
"220110979","220006303_NOCOLOUR",01-MAR-22,20,"308630003","7_79","8_252","OMN"
"220110979","220006303_NOCOLOUR",01-MAR-22,20,"307390003","7_79","8_252","OMN"
"220110979","220006303_NOCOLOUR",01-MAR-22,20,"307490003","7_79","8_252","OMN"
"220092231","220006307_NOCOLOUR",28-DEC-18,0.45,"308630003","7_79","8_252","OMN"
"220092231","220006307_NOCOLOUR",28-DEC-18,0.45,"307390003","7_79","8_252","OMN"
"220092231","220006307_NOCOLOUR",28-DEC-18,0.45,"307490003","7_79","8_252","OMN"
"220115709","220006311_NOCOLOUR",01-MAR-22,3.25,"308630003","7_79","8_252","OMN"
"220115709","220006311_NOCOLOUR",01-MAR-22,3.25,"307390003","7_79","8_252","OMN"
"220115709","220006311_NOCOLOUR",01-MAR-22,3.25,"307490003","7_79","8_252","OMN"
"220112523","220006344_NOCOLOUR",16-APR-21,3.675,"308630003","7_79","8_252","OMN"
"220112523","220006344_NOCOLOUR",16-APR-21,3.675,"307390003","7_79","8_252","OMN"
"220112523","220006344_NOCOLOUR",16-APR-21,3.675,"307490003","7_79","8_252","OMN"
"220108599","220006364_NOCOLOUR",01-MAR-22,1.25,"308630003","7_79","8_252","OMN"
"220108599","220006364_NOCOLOUR",01-MAR-22,1.25,"307390003","7_79","8_252","OMN"
"220108599","220006364_NOCOLOUR",01-MAR-22,1.25,"307490003","7_79","8_252","OMN"
"220105368","220006406_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220105368","220006406_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220105368","220006406_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220001400","220006410_NOCOLOUR",01-MAR-22,0.72,"308630003","7_79","8_252","OMN"
"220001400","220006410_NOCOLOUR",01-MAR-22,0.72,"307390003","7_79","8_252","OMN"
"220001400","220006410_NOCOLOUR",01-MAR-22,0.72,"307490003","7_79","8_252","OMN"
"220092585","220006478_NOCOLOUR",01-MAR-22,10,"308630003","7_79","8_252","OMN"
"220092585","220006478_NOCOLOUR",01-MAR-22,10,"307390003","7_79","8_252","OMN"
"220092585","220006478_NOCOLOUR",01-MAR-22,10,"307490003","7_79","8_252","OMN"
"220087024","220006494_NOCOLOUR",09-MAR-19,0.8,"308630003","7_79","8_252","OMN"
"220087024","220006494_NOCOLOUR",09-MAR-19,0.8,"307390003","7_79","8_252","OMN"
"220087024","220006494_NOCOLOUR",09-MAR-19,0.8,"307490003","7_79","8_252","OMN"
"220094514","220006509_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220094514","220006509_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220094514","220006509_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220001401","220006548_NOCOLOUR",01-MAR-22,4.2,"308630003","7_79","8_252","OMN"
"220001401","220006548_NOCOLOUR",01-MAR-22,4.2,"307390003","7_79","8_252","OMN"
"220001401","220006548_NOCOLOUR",01-MAR-22,4.2,"307490003","7_79","8_252","OMN"
"220103546","220006578_NOCOLOUR",28-DEC-18,1.913,"308630003","7_79","8_252","OMN"
"220103546","220006578_NOCOLOUR",28-DEC-18,1.913,"307390003","7_79","8_252","OMN"
"220103546","220006578_NOCOLOUR",28-DEC-18,1.913,"307490003","7_79","8_252","OMN"
"220107284","220006619_NOCOLOUR",28-DEC-18,7.78,"308630003","7_79","8_252","OMN"
"220107284","220006619_NOCOLOUR",28-DEC-18,7.78,"307390003","7_79","8_252","OMN"
"220107284","220006619_NOCOLOUR",28-DEC-18,7.78,"307490003","7_79","8_252","OMN"
"220105274","220006624_NOCOLOUR",28-DEC-18,1.57,"308630003","7_79","8_252","OMN"
"220105274","220006624_NOCOLOUR",28-DEC-18,1.57,"307390003","7_79","8_252","OMN"
"220105274","220006624_NOCOLOUR",28-DEC-18,1.57,"307490003","7_79","8_252","OMN"
"220104499","220006626_NOCOLOUR",01-MAR-22,0.1,"308630003","7_79","8_252","OMN"
"220104499","220006626_NOCOLOUR",01-MAR-22,0.1,"307390003","7_79","8_252","OMN"
"220104499","220006626_NOCOLOUR",01-MAR-22,0.1,"307490003","7_79","8_252","OMN"
"220092583","220006646_NOCOLOUR",16-APR-21,0.84,"308630003","7_79","8_252","OMN"
"220092583","220006646_NOCOLOUR",16-APR-21,0.84,"307390003","7_79","8_252","OMN"
"220092583","220006646_NOCOLOUR",16-APR-21,0.84,"307490003","7_79","8_252","OMN"
"220176743","220006663_NOCOLOUR",16-APR-21,3.15,"308630003","7_79","8_252","OMN"
"220176743","220006663_NOCOLOUR",16-APR-21,3.15,"307390003","7_79","8_252","OMN"
"220176743","220006663_NOCOLOUR",16-APR-21,3.15,"307490003","7_79","8_252","OMN"
"220116830","220006670_NOCOLOUR",28-DEC-18,0.72,"308630003","7_79","8_252","OMN"
"220116830","220006670_NOCOLOUR",28-DEC-18,0.72,"307390003","7_79","8_252","OMN"
"220116830","220006670_NOCOLOUR",28-DEC-18,0.72,"307490003","7_79","8_252","OMN"
"220090513","220006673_NOCOLOUR",16-APR-21,7.245,"308630003","7_79","8_252","OMN"
"220090513","220006673_NOCOLOUR",16-APR-21,7.245,"307390003","7_79","8_252","OMN"
"220090513","220006673_NOCOLOUR",16-APR-21,7.245,"307490003","7_79","8_252","OMN"
"220095996","220006687_NOCOLOUR",01-MAR-22,1.2,"308630003","7_79","8_252","OMN"
"220095996","220006687_NOCOLOUR",01-MAR-22,1.2,"307390003","7_79","8_252","OMN"
"220095996","220006687_NOCOLOUR",01-MAR-22,1.2,"307490003","7_79","8_252","OMN"
"220079621","220006696_NOCOLOUR",01-MAR-22,3.15,"308630003","7_79","8_252","OMN"
"220079621","220006696_NOCOLOUR",01-MAR-22,3.15,"307390003","7_79","8_252","OMN"
"220079621","220006696_NOCOLOUR",01-MAR-22,3.15,"307490003","7_79","8_252","OMN"
"220116310","220006718_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220116310","220006718_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220116310","220006718_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220001816","220006720_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220001816","220006720_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220001816","220006720_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220103282","220006731_NOCOLOUR",01-MAR-22,0.89,"308630003","7_79","8_252","OMN"
"220103282","220006731_NOCOLOUR",01-MAR-22,0.89,"307390003","7_79","8_252","OMN"
"220103282","220006731_NOCOLOUR",01-MAR-22,0.89,"307490003","7_79","8_252","OMN"
"220090602","220006734_NOCOLOUR",01-MAR-22,0.1,"308630003","7_79","8_252","OMN"
"220090602","220006734_NOCOLOUR",01-MAR-22,0.1,"307390003","7_79","8_252","OMN"
"220090602","220006734_NOCOLOUR",01-MAR-22,0.1,"307490003","7_79","8_252","OMN"
"220101411","220006736_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220101411","220006736_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220101411","220006736_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220111724","220006758_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220111724","220006758_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220111724","220006758_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220080360","220006759_NOCOLOUR",16-APR-21,6.3,"308630003","7_79","8_252","OMN"
"220080360","220006759_NOCOLOUR",16-APR-21,6.3,"307390003","7_79","8_252","OMN"
"220080360","220006759_NOCOLOUR",16-APR-21,6.3,"307490003","7_79","8_252","OMN"
"220100524","220006778_NOCOLOUR",28-DEC-18,1.88,"308630003","7_79","8_252","OMN"
"220100524","220006778_NOCOLOUR",28-DEC-18,1.88,"307390003","7_79","8_252","OMN"
"220100524","220006778_NOCOLOUR",28-DEC-18,1.88,"307490003","7_79","8_252","OMN"
"220110268","220006792_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220110268","220006792_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220110268","220006792_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220177831","220006801_NOCOLOUR",01-MAR-22,0.53,"308630003","7_79","8_252","OMN"
"220177831","220006801_NOCOLOUR",01-MAR-22,0.53,"307390003","7_79","8_252","OMN"
"220177831","220006801_NOCOLOUR",01-MAR-22,0.53,"307490003","7_79","8_252","OMN"
"220096189","220006849_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220096189","220006849_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220096189","220006849_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220117226","220006899_NOCOLOUR",01-MAR-22,1.5,"308630003","7_79","8_252","OMN"
"220117226","220006899_NOCOLOUR",01-MAR-22,1.5,"307390003","7_79","8_252","OMN"
"220117226","220006899_NOCOLOUR",01-MAR-22,1.5,"307490003","7_79","8_252","OMN"
"220108450","220006918_NOCOLOUR",28-DEC-18,1.898,"308630003","7_79","8_252","OMN"
"220108450","220006918_NOCOLOUR",28-DEC-18,1.898,"307390003","7_79","8_252","OMN"
